company_name,extracted_email,website,art_affinity_score,art_category,country
Interiorista en Tenerife: Isabel Díaz Vecino,info@idvinteriorista.com,https://idvinteriorista.com/,3.0,Modern/Abstract,Spain
LCB Studio: Inicio,,https://lcbstudio.com/,1.0,Modern/Abstract,Spain
Estudio de Interiorismo Tenerife,"madrid@boleroestudio.com,tenerife@boleroestudio.com,laspalmas@boleroestudio.com",https://boleroestudio.com/interiorismo-tenerife/,2.0,Modern/Abstract,Spain
Interiorista en Tenerife: Isabel Díaz Vecino,info@idvinteriorista.com,https://idvinteriorista.com/,3.0,Modern/Abstract,Spain
Estudio de Interiorismo Tenerife,"madrid@boleroestudio.com,tenerife@boleroestudio.com,laspalmas@boleroestudio.com",https://boleroestudio.com/interiorismo-tenerife/,2.0,Modern/Abstract,Spain
LCB Studio: Inicio,info@lcbstudio.com,https://lcbstudio.com/,1.0,Modern/Abstract,Spain
Interiorismo en Almería - Ordaz,,https://www.ordaz.es/interiorismo-almeria/,1.0,Modern/Abstract,Spain
Diseño Interiores Almería - Ana Escobar Studio,contacto@anaescobar-studio.com,https://anaescobar-studio.com/servicios/diseno-interiores-almeria/,4.0,Modern/Abstract,Spain
Loft47 - Interiorismo Pamplona,info@loft47interiorismo.com,https://www.loft47interiorismo.com/,1.0,Modern/Abstract,Spain
Loft47 - Interiorismo Pamplona,info@loft47interiorismo.com,https://www.loft47interiorismo.com/,1.0,Modern/Abstract,Spain
Loft47 - Interiorismo Pamplona,info@loft47interiorismo.com,https://www.loft47interiorismo.com/,1.0,Modern/Abstract,Spain
"Estudio de interiorismo en Pamplona, Navarra",info@uxuemerced.com,https://www.uxuemerced.com/,1.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
MGS Diseño de Interiores | Alcalá de Henares Diseñador de ...,marya_dg@hotmail.com,https://mgs-diseno-de-interiores.ueniweb.com/,1.0,Modern/Abstract,Spain
Reformas e interiorismo de viviendas en Alcalá de Henares,alcalanova@alcalanova.com,https://inmobiliariaalcalanova.com/reformas-e-interiorismo/,1.0,Modern/Abstract,Spain
Reformas e interiorismo de viviendas en Alcalá de Henares,alcalanova@alcalanova.com,https://inmobiliariaalcalanova.com/reformas-e-interiorismo/,1.0,Modern/Abstract,Spain
¿Qué es y cuales son las funciones de un interiorista? - Interni Esterni,info@ie2.es,https://www.ie2.es/que-es-y-cuales-son-las-funciones-de-un-interiorista/,2.0,Modern/Abstract,Spain
Marló Interiorismo – Diseño de Interiores,marlointeriorismo@gmail.com,https://marlointeriorismo.blog/,3.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
® ESM - Diseñadores de interiores en Fuenlabrada,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Fuenlabrada,4.0,Modern/Abstract,Spain
Ingeniería de diseño de interiores Tenan en Fuenlabrada,fernando.robledo@hotmail.es,https://www.tenancarpinteriaartesanal.com/,1.0,Modern/Abstract,Spain
® ESM - Diseñadores de interiores en Fuenlabrada,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Fuenlabrada,4.0,Modern/Abstract,Spain
M.A INTERIOR DESIGN - Especialistas en interiorismo textil,,https://mainteriordesign.es/,3.0,Modern/Abstract,Spain
DECORACIÓN EN FUENLABRADA,info@europadecoracionmadrid.es,https://www.europadecoracionmadrid.es/localizacion-de-europa-decoracion,1.0,Modern/Abstract,Spain
® ESM - Diseñadores de interiores en Fuenlabrada,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Fuenlabrada,4.0,Modern/Abstract,Spain
M.A INTERIOR DESIGN - Especialistas en interiorismo textil,,https://mainteriordesign.es/,3.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
Diseñadores de interiores en Leganes,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Leganes,4.0,Modern/Abstract,Spain
Diseño de interiores en Leganés,info@arquitectosleganes.com.es,https://arquitectosleganes.com.es/diseno-de-interiores/,2.0,Modern/Abstract,Spain
ABADD Decoración: Home,"administracion@abadd.es,asesor.interiorismo@abadd.es,asesor.interiorismo@www.abadd.es",https://www.abadd.es/,1.0,Modern/Abstract,Spain
Estudio de interioristas en Madrid,info@rosariolopez.es,https://rosariolopez.es/interiorismo-en-madrid/,5.0,Modern/Abstract,Spain
Isidoro O'Pazo,"estudio@opazointeriorismo.es,info@casadecor.es",https://casadecor.es/decorador/isidoro-opazo/,1.0,Modern/Abstract,Spain
Diseñadores de interiores en Leganes,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Leganes,5.0,Modern/Abstract,Spain
Diseño de interiores en Leganés,info@arquitectosleganes.com.es,https://arquitectosleganes.com.es/diseno-de-interiores/,2.0,Modern/Abstract,Spain
Isidoro O'Pazo,"estudio@opazointeriorismo.es,info@casadecor.es",https://casadecor.es/decorador/isidoro-opazo/,1.0,Modern/Abstract,Spain
ABADD Decoración: Home,"administracion@abadd.es,asesor.interiorismo@abadd.es,asesor.interiorismo@www.abadd.es",https://www.abadd.es/,1.0,Modern/Abstract,Spain
Estudio de interioristas en Madrid,info@rosariolopez.es,https://rosariolopez.es/interiorismo-en-madrid/,5.0,Modern/Abstract,Spain
Empresa de Interiorismo y Diseño en Leganés,info@reformascygnus.es,https://reformascygnus.es/servicios/reformas-integrales-en-madrid-renueva-tu-hogar-con-reformas-int/empresa-de-interiorismo-y-diseno-en-leganes/,9.0,Modern/Abstract,Spain
¿Qué es y cuales son las funciones de un interiorista? - Interni Esterni,info@ie2.es,https://www.ie2.es/que-es-y-cuales-son-las-funciones-de-un-interiorista/,2.0,Modern/Abstract,Spain
Diseñadores de interiores en Leganes,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Leganes,4.0,Modern/Abstract,Spain
Diseño de interiores en Leganés,info@arquitectosleganes.com.es,https://arquitectosleganes.com.es/diseno-de-interiores/,2.0,Modern/Abstract,Spain
Isidoro O'Pazo,"estudio@opazointeriorismo.es,info@casadecor.es",https://casadecor.es/decorador/isidoro-opazo/,1.0,Modern/Abstract,Spain
Ane Valverde Interiorismo en Donostia,hola@anevalverdeinteriorismo.com,https://anevalverdeinteriorismo.com/,1.0,Modern/Abstract,Spain
Ane Valverde Interiorismo en Donostia,hola@anevalverdeinteriorismo.com,https://anevalverdeinteriorismo.com/,1.0,Modern/Abstract,Spain
Ane Valverde Interiorismo en Donostia,hola@anevalverdeinteriorismo.com,https://anevalverdeinteriorismo.com/,1.0,Modern/Abstract,Spain
¿Qué es y cuales son las funciones de un interiorista? - Interni Esterni,info@ie2.es,https://www.ie2.es/que-es-y-cuales-son-las-funciones-de-un-interiorista/,2.0,Modern/Abstract,Spain
Interioristas Madrid - Rosario Lopez Interiorismo,info@rosariolopez.es,https://rosariolopez.es/,5.0,Modern/Abstract,Spain
® ESM - Estudio de decoración en Getafe,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/estudio-decoracion-madrid/Getafe,1.0,Modern/Abstract,Spain
Interioristas Madrid - Rosario Lopez Interiorismo,info@rosariolopez.es,https://rosariolopez.es/,5.0,Modern/Abstract,Spain
® ESM - Estudio de decoración en Getafe,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/estudio-decoracion-madrid/Getafe,2.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
Interioristas Madrid - Rosario Lopez Interiorismo,info@rosariolopez.es,https://rosariolopez.es/,5.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
Diseño de interiores en Burgos | María Luján,hola@marialujaninteriores.es,https://marialujaninteriores.es/,1.0,Modern/Abstract,Spain
Diseño de interiores en Burgos | María Luján,hola@marialujaninteriores.es,https://marialujaninteriores.es/,1.0,Modern/Abstract,Spain
Ubibe Decoración,info@ubibe.es,https://ubibe.net/,1.0,Modern/Abstract,Spain
Diseño de interiores en Burgos | María Luján,hola@marialujaninteriores.es,https://marialujaninteriores.es/,1.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
Interiorismo y decoración en Burgos,info@sbvreformas.com,https://sbvreformas.com/interiorismo-y-decoracion-en-burgos/,5.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
Estudio de interioristas en Albacete,info@rosariolopez.es,https://rosariolopez.es/interiorismo-en-albacete/,6.0,Modern/Abstract,Spain
Reformas integrales e interiorismo en Albacete,"mlc.graficapublicitaria@gmail.com,mariangeles@grupodim.es,dim@grupodim.es",https://www.grupodim.es/,2.0,Modern/Abstract,Spain
Estudio de interioristas en Albacete,info@rosariolopez.es,https://rosariolopez.es/interiorismo-en-albacete/,6.0,Modern/Abstract,Spain
Reformas integrales e interiorismo en Albacete,,https://www.grupodim.es/,2.0,Modern/Abstract,Spain
Estudio de interioristas en Albacete,info@rosariolopez.es,https://rosariolopez.es/interiorismo-en-albacete/,6.0,Modern/Abstract,Spain
Reformas integrales e interiorismo en Albacete,"mlc.graficapublicitaria@gmail.com,mariangeles@grupodim.es",https://www.grupodim.es/,2.0,Modern/Abstract,Spain
Interiorismo en Albacete | Arquitecto Albacete | Ariza Béixer,marta@arizabeixer.com,https://arizabeixer.com/,3.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
REDI – Reformas y Decoración en Santander,info@redidecoracion.com,https://redidecoracion.com/,1.0,Modern/Abstract,Spain
REDI – Reformas y Decoración en Santander,info@redidecoracion.com,https://redidecoracion.com/,1.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
Arquitectos para Diseño de Interiores de Viviendas y ...,info@terretastudio.com,https://terretastudio.com/servicios/diseno-de-interiores/,1.0,Modern/Abstract,Spain
Maica Parra,info@maicaparra.com,https://www.maicaparra.com/,1.0,Modern/Abstract,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"collection@infegy.com,cronoshare@cronoshare.com","https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",1.0,Modern/Abstract,Spain
® ESM - Diseñadores de interiores en Alcorcon,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Alcorcon,4.0,Modern/Abstract,Spain
Diseño de interiores en Alcorcón,info@arquitectosalcorcon.com.es,https://arquitectosalcorcon.com.es/diseno-de-interiores/,1.0,Modern/Abstract,Spain
® ESM - Diseñadores de interiores en Alcorcon,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Alcorcon,4.0,Modern/Abstract,Spain
Diseño de interiores en Alcorcón,info@arquitectosalcorcon.com.es,https://arquitectosalcorcon.com.es/diseno-de-interiores/,1.0,Modern/Abstract,Spain
¿Qué es y cuales son las funciones de un interiorista? - Interni Esterni,info@ie2.es,https://www.ie2.es/que-es-y-cuales-son-las-funciones-de-un-interiorista/,2.0,Modern/Abstract,Spain
® ESM - Diseñadores de interiores en Alcorcon,info@interiorismoydecoracionmadrid.es,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Alcorcon,4.0,Modern/Abstract,Spain
Diseño de interiores en Alcorcón,info@arquitectosalcorcon.com.es,https://arquitectosalcorcon.com.es/diseno-de-interiores/,1.0,Modern/Abstract,Spain
